web-scraper-order,web-scraper-start-url,pagination,appartment-link,appartment-link-href,title,location,price,image-src
"1676983897-557","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+1 76 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/karlovy-vary-karlovy-vary-vitezna/985286748","For sale apartment 3+1 76 m²","Vítězná, Karlovy Vary","3 500 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QL_Jx/Oe6CDvZ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983899-558","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+kt 84 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/vinarice-vinarice-/1447089228","For sale apartment 3+kt 84 m²","Vinařice, district Kladno","4 590 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gW_q/gQTBtpD.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983902-559","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+1 52 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/kladno-krocehlavy-u-hvezdy/1200174156","For sale apartment 2+1 52 m²","U Hvězdy, Kladno - Kročehlavy","3 190 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QP_Kx/EDcBVkj.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983904-560","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 5+1 134 m² (Mezonet)","https://www.sreality.cz/en/detail/sale/flat/5+1/praha-smichov-libinska/4149191756","For sale apartment 5+1 134 m² (Mezonet)","Libínská, Praha 5 - Smíchov","12 999 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QL_Jx/ICVyoY.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983907-561","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 4+kt 82 m²","https://www.sreality.cz/en/detail/sale/flat/4+kt/olomouc-nova-ulice-trida-jiriho-pelikana/277075788","For sale apartment 4+kt 82 m²","Třída Jiřího Pelikána, Olomouc - Nová Ulice","6 994 600 CZK","https://d18-a.sdn.cz/d_18/c_img_gU_p/CokBWPJ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983909-562","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+1 66 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/karlovy-vary-karlovy-vary-vitezna/1347286860","For sale apartment 2+1 66 m²","Vítězná, Karlovy Vary","3 590 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ks/z6HxGa.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983911-563","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 4+1 108 m²","https://www.sreality.cz/en/detail/sale/flat/4+1/karlovy-vary-drahovice-zbrojnicka/942511692","For sale apartment 4+1 108 m²","Zbrojnická, Karlovy Vary - Drahovice","6 300 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QM_KW/V01QvE.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983913-564","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+kt 49 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-stodulky-petrzilkova/1166656588","For sale apartment 1+kt 49 m²","Petržílkova, Praha 5 - Stodůlky","4 989 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ks/rpEBRWi.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983915-565","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 4+kt 82 m²","https://www.sreality.cz/en/detail/sale/flat/4+kt/olomouc--/3193558860","For sale apartment 4+kt 82 m²","Olomouc, district Olomouc","6 994 600 CZK","https://d18-a.sdn.cz/d_18/c_img_gY_q/cBOBXBp.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983917-566","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+1 67 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/rychnov-nad-kneznou-rychnov-nad-kneznou-sokolovska/3062445132","For sale apartment 3+1 67 m²","Sokolovská, Rychnov nad Kněžnou","3 190 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QL_Jy/NVslxu.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983919-567","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 65 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/kralupy-nad-vltavou-kralupy-nad-vltavou-sidl--hurka/589808716","For sale apartment 2+kt 65 m²","sídl. Hůrka, Kralupy nad Vltavou","3 600 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QM_KW/CFiwHO.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983922-568","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+1 69 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/melnik-melnik-veslarska/1196225612","For sale apartment 3+1 69 m²","Veslařská, Mělník","3 200 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/74HGi7.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983924-569","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 55 m² (Attic)","https://www.sreality.cz/en/detail/sale/flat/2+kt/hodonin-hodonin-skacelova/760043340","For sale apartment 2+kt 55 m² (Attic)","Skácelova, Hodonín","3 550 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QM_KW/4yy4rR.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983926-570","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+1 89 m² (Mezonet)","https://www.sreality.cz/en/detail/sale/flat/3+1/praha-strasnice-dvouletky/1932490572","For sale apartment 3+1 89 m² (Mezonet)","Dvouletky, Praha 10 - Strašnice","11 497 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gR_s/disf6X.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983928-571","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+kt 125 m²","https://www.sreality.cz/en/detail/sale/flat/3+kt/brno-cerna-pole-/1082733644","For sale apartment 3+kt 125 m²","Brno - Černá Pole, district Brno-město","15 900 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QQ_LZ/CegBuA.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983930-572","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 42 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/zbuch-zbuch-na-vyhledech/3786848604","For sale apartment 2+kt 42 m²","Na Výhledech, Zbůch","2 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QM_KW/cx0D9S.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983932-573","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+kt 33 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-smichov-plzenska/999998540","For sale apartment 1+kt 33 m²","Plzeňská, Praha 5 - Smíchov","2 910 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QN_Jy/eJNu3c.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983934-574","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 58 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/chyne-chyne-sterbova/92111948","For sale apartment 2+kt 58 m²","Štěrbova, Chýně","5 990 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/MrNfAG.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983941-575","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+kt 30 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/brno-zabrdovice-tkalcovska/3751102284","For sale apartment 1+kt 30 m²","Tkalcovská, Brno - Zábrdovice","2 899 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QR_L5/NSzB264.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983943-576","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+1 45 m²","https://www.sreality.cz/en/detail/sale/flat/1+1/brno-bystrc-teyschlova/2072028236","For sale apartment 1+1 45 m²","Teyschlova, Brno - Bystrc","3 740 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QR_L6/a8ND9f.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983945-577","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+1 66 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/brno-stare-brno-veletrzni/1385989964","For sale apartment 3+1 66 m²","Veletržní, Brno - Staré Brno","4 800 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/POJTkd.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983947-578","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+1 68 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/pardubice-zelene-predmesti-zeleznicniho-pluku/3012113484","For sale apartment 2+1 68 m²","Železničního pluku, Pardubice - Zelené Předměstí","3 500 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ks/soMBbfE.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983949-579","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+1 48 m²","https://www.sreality.cz/en/detail/sale/flat/1+1/ostrava-moravska-ostrava-myslbekova/1908921420","For sale apartment 1+1 48 m²","Myslbekova, Ostrava - Moravská Ostrava","1 290 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/vGmMqH.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983951-580","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 46 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/usti-nad-labem-klise-palachova/3263771724","For sale apartment 2+kt 46 m²","Palachova, Ústí nad Labem - Klíše","1 650 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QP_Kx/NrCBVmu.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983953-581","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 3+1 86 m²","https://www.sreality.cz/en/detail/sale/flat/3+1/karlovy-vary-karlovy-vary-vysehradska/3402582364","For sale apartment 3+1 86 m²","Vyšehradská, Karlovy Vary","5 243 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QO_Ks/AaJPo4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983955-582","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 73 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/line-line-plzenska/2824988236","For sale apartment 2+kt 73 m²","Plzeňská, Líně","2 599 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QN_Jy/B0fCBH.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983958-583","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+1 53 m²","https://www.sreality.cz/en/detail/sale/flat/1+1/karlovy-vary-bohatice-jachymovska/2701743692","For sale apartment 1+1 53 m²","Jáchymovská, Karlovy Vary - Bohatice","2 130 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gX_q/TRGCCMD.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983960-584","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+1 55 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/ostrov-ostrov-kollarova/588235852","For sale apartment 2+1 55 m²","Kollárova, Ostrov","2 015 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QN_Jy/H82yCV.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983962-585","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+kt 50 m²","https://www.sreality.cz/en/detail/sale/flat/2+kt/karlovy-vary-bohatice-dubova/3402454604","For sale apartment 2+kt 50 m²","Dubová, Karlovy Vary - Bohatice","2 498 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jg/4hHB9Yo.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983964-586","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 1+kt 39 m²","https://www.sreality.cz/en/detail/sale/flat/1+kt/karlovy-vary-bohatice-dubova/3140372044","For sale apartment 1+kt 39 m²","Dubová, Karlovy Vary - Bohatice","2 125 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gQ_q/jVcCCFZ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983966-587","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 4+kt 99 m²","https://www.sreality.cz/en/detail/sale/flat/4+kt/karlovy-vary-bohatice-dubova/1225770060","For sale apartment 4+kt 99 m²","Dubová, Karlovy Vary - Bohatice","4 560 000 CZK","https://d18-a.sdn.cz/d_18/c_img_gV_s/F4OCCD8.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983968-588","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+1 52 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/karlovy-vary-rybare-nejdecka/1466611532","For sale apartment 2+1 52 m²","Nejdecká, Karlovy Vary - Rybáře","2 270 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QJ_Jf/yoGUBa.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
"1676983970-589","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&without-auction=1","https://www.sreality.cz/en/search/for-sale/apartments?no_shares=1&page=34&without-auction=1","For sale apartment 2+1 77 m²","https://www.sreality.cz/en/detail/sale/flat/2+1/plzen-jizni-predmesti-v-bezovce/2726900812","For sale apartment 2+1 77 m²","V Bezovce, Plzeň - Jižní Předměstí","4 450 000 CZK","https://d18-a.sdn.cz/d_18/c_img_QL_Jy/dEQlzU.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
